log message,log key,parameter value vector
Jun 29 10:48:13 connection from 208.62.55.75 (0) at Wed Jun 29 10:48:13 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[1, '208.62.55.75', '0', 'Wed Jun 29 10', '48', '13 2005']"
Jun 29 10:48:15 connection from 208.62.55.75 (0) at Wed Jun 29 10:48:15 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[2, '208.62.55.75', '0', 'Wed Jun 29 10', '48', '15 2005']"
Jun 29 10:48:17 connection from 208.62.55.75 (0) at Wed Jun 29 10:48:17 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[2, '208.62.55.75', '0', 'Wed Jun 29 10', '48', '17 2005']"
Jun 29 10:48:17 connection from 208.62.55.75 (0) at Wed Jun 29 10:48:17 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '208.62.55.75', '0', 'Wed Jun 29 10', '48', '17 2005']"
Jun 29 10:48:18 connection from 208.62.55.75 (0) at Wed Jun 29 10:48:18 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[1, '208.62.55.75', '0', 'Wed Jun 29 10', '48', '18 2005']"
Jun 29 10:48:20 connection from 208.62.55.75 (0) at Wed Jun 29 10:48:20 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[2, '208.62.55.75', '0', 'Wed Jun 29 10', '48', '20 2005']"
Jun 29 10:48:21 connection from 208.62.55.75 (0) at Wed Jun 29 10:48:21 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[1, '208.62.55.75', '0', 'Wed Jun 29 10', '48', '21 2005']"
Jun 29 12:11:53 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[5012, 'h64-187-1-131.gtconnect.net']"
Jun 29 12:11:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[2, 'h64-187-1-131.gtconnect.net']"
Jun 29 12:11:57 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[2, 'h64-187-1-131.gtconnect.net']"
Jun 29 12:11:59 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[2, 'h64-187-1-131.gtconnect.net']"
Jun 29 12:11:59 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[0, 'h64-187-1-131.gtconnect.net']"
Jun 29 12:12:01 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[2, 'h64-187-1-131.gtconnect.net']"
Jun 29 12:12:02 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[1, 'h64-187-1-131.gtconnect.net']"
Jun 29 12:12:03 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[1, 'h64-187-1-131.gtconnect.net']"
Jun 29 12:12:03 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[0, 'h64-187-1-131.gtconnect.net']"
Jun 29 12:12:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[2, 'h64-187-1-131.gtconnect.net']"
Jun 29 12:12:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[0, 'h64-187-1-131.gtconnect.net']"
Jun 29 12:12:06 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[1, 'h64-187-1-131.gtconnect.net']"
Jun 29 12:12:10 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[4, 'h64-187-1-131.gtconnect.net']"
Jun 29 14:44:35 connection from 210.223.97.117 (0) at Wed Jun 29 14:44:35 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[9145, '210.223.97.117', '0', 'Wed Jun 29 14', '44', '35 2005']"
Jun 29 14:44:35 connection from 210.223.97.117 (0) at Wed Jun 29 14:44:35 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '210.223.97.117', '0', 'Wed Jun 29 14', '44', '35 2005']"
Jun 29 14:44:35 connection from 210.223.97.117 (0) at Wed Jun 29 14:44:35 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '210.223.97.117', '0', 'Wed Jun 29 14', '44', '35 2005']"
Jun 29 14:44:35 connection from 210.223.97.117 (0) at Wed Jun 29 14:44:35 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '210.223.97.117', '0', 'Wed Jun 29 14', '44', '35 2005']"
Jun 29 14:44:35 connection from 210.223.97.117 (0) at Wed Jun 29 14:44:35 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '210.223.97.117', '0', 'Wed Jun 29 14', '44', '35 2005']"
Jun 29 14:44:35 connection from 210.223.97.117 (0) at Wed Jun 29 14:44:35 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '210.223.97.117', '0', 'Wed Jun 29 14', '44', '35 2005']"
Jun 29 14:44:35 connection from 210.223.97.117 (0) at Wed Jun 29 14:44:35 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '210.223.97.117', '0', 'Wed Jun 29 14', '44', '35 2005']"
Jun 30 04:03:41 session opened for user cyrus by (uid=0),session opened for user <*> by (uid=<*>),"[47946, 'cyrus', '0']"
Jun 30 04:03:42 session closed for user cyrus,session closed for user <*>,"[1, 'cyrus']"
Jun 30 04:03:43 ALERT exited abnormally with [1],ALERT exited abnormally with [1],[1]
Jun 30 04:09:30 session opened for user news by (uid=0),session opened for user <*> by (uid=<*>),"[347, 'news', '0']"
Jun 30 04:09:31 session closed for user news,session closed for user <*>,"[1, 'news']"
Jun 30 12:48:38 check pass; user unknown,check pass; user unknown,[31147]
Jun 30 12:48:38 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,"[0, 'biblioteka.wsi.edu.pl']"
Jun 30 12:48:41 check pass; user unknown,check pass; user unknown,[3]
Jun 30 12:48:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,"[0, 'biblioteka.wsi.edu.pl']"
Jun 30 12:48:41 check pass; user unknown,check pass; user unknown,[0]
Jun 30 12:48:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,"[0, 'biblioteka.wsi.edu.pl']"
Jun 30 12:48:41 check pass; user unknown,check pass; user unknown,[0]
Jun 30 12:48:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,"[0, 'biblioteka.wsi.edu.pl']"
Jun 30 12:48:41 check pass; user unknown,check pass; user unknown,[0]
Jun 30 12:48:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,"[0, 'biblioteka.wsi.edu.pl']"
Jun 30 12:48:41 check pass; user unknown,check pass; user unknown,[0]
Jun 30 12:48:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,"[0, 'biblioteka.wsi.edu.pl']"
Jun 30 12:48:41 check pass; user unknown,check pass; user unknown,[0]
Jun 30 12:48:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,"[0, 'biblioteka.wsi.edu.pl']"
Jun 30 12:48:41 check pass; user unknown,check pass; user unknown,[0]
Jun 30 12:48:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,"[0, 'biblioteka.wsi.edu.pl']"
Jun 30 19:03:00 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[22459, '60.30.224.116']"
Jun 30 19:03:00 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[0, '60.30.224.116']"
Jun 30 19:03:00 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[0, '60.30.224.116']"
Jun 30 19:03:01 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[1, '60.30.224.116']"
Jun 30 19:03:01 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[0, '60.30.224.116']"
Jun 30 19:03:03 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[2, '60.30.224.116']"
Jun 30 19:03:04 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[1, '60.30.224.116']"
Jun 30 19:03:04 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[0, '60.30.224.116']"
Jun 30 19:03:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[1, '60.30.224.116']"
Jun 30 19:03:07 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[2, '60.30.224.116']"
Jun 30 20:16:17 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[4390, '195.129.24.210']"
Jun 30 20:16:17 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[0, '195.129.24.210']"
Jun 30 20:16:26 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[9, '195.129.24.210']"
Jun 30 20:16:26 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[0, '195.129.24.210']"
Jun 30 20:16:30 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[4, '195.129.24.210']"
Jun 30 20:53:04 Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,Authentication failed from <*> (<*>): Permission denied in replay cache code,"[2194, '163.27.187.39', '163.27.187.39']"
Jun 30 20:53:04 Kerberos authentication failed,Kerberos authentication failed,[0]
Jun 30 20:53:04 Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,Authentication failed from <*> (<*>): Permission denied in replay cache code,"[0, '163.27.187.39', '163.27.187.39']"
Jun 30 20:53:04 Kerberos authentication failed,Kerberos authentication failed,[0]
Jun 30 20:53:04 Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,Authentication failed from <*> (<*>): Permission denied in replay cache code,"[0, '163.27.187.39', '163.27.187.39']"
Jun 30 20:53:04 Kerberos authentication failed,Kerberos authentication failed,[0]
Jun 30 20:53:04 Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,Authentication failed from <*> (<*>): Permission denied in replay cache code,"[0, '163.27.187.39', '163.27.187.39']"
Jun 30 20:53:04 Kerberos authentication failed,Kerberos authentication failed,[0]
Jun 30 20:53:04 Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,Authentication failed from <*> (<*>): Permission denied in replay cache code,"[0, '163.27.187.39', '163.27.187.39']"
Jun 30 20:53:04 Kerberos authentication failed,Kerberos authentication failed,[0]
Jun 30 20:53:04 Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,Authentication failed from <*> (<*>): Permission denied in replay cache code,"[0, '163.27.187.39', '163.27.187.39']"
Jun 30 20:53:04 Kerberos authentication failed,Kerberos authentication failed,[0]
Jun 30 20:53:04 Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,Authentication failed from <*> (<*>): Permission denied in replay cache code,"[0, '163.27.187.39', '163.27.187.39']"
Jun 30 20:53:04 Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,Authentication failed from <*> (<*>): Permission denied in replay cache code,"[0, '163.27.187.39', '163.27.187.39']"
Jun 30 20:53:04 Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Authentication failed from <*> (<*>): Software caused connection abort,"[0, '163.27.187.39', '163.27.187.39']"
Jun 30 20:53:04 Kerberos authentication failed,Kerberos authentication failed,[0]
Jun 30 20:53:04 Kerberos authentication failed,Kerberos authentication failed,[0]
Jun 30 20:53:04 Kerberos authentication failed,Kerberos authentication failed,[0]
Jun 30 20:53:06 Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Authentication failed from <*> (<*>): Software caused connection abort,"[2, '163.27.187.39', '163.27.187.39']"
Jun 30 20:53:06 Kerberos authentication failed,Kerberos authentication failed,[0]
Jun 30 20:53:06 Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Authentication failed from <*> (<*>): Software caused connection abort,"[0, '163.27.187.39', '163.27.187.39']"
Jun 30 20:53:06 Kerberos authentication failed,Kerberos authentication failed,[0]
Jun 30 20:53:06 Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Authentication failed from <*> (<*>): Software caused connection abort,"[0, '163.27.187.39', '163.27.187.39']"
Jun 30 20:53:06 Kerberos authentication failed,Kerberos authentication failed,[0]
Jun 30 20:53:06 Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Authentication failed from <*> (<*>): Software caused connection abort,"[0, '163.27.187.39', '163.27.187.39']"
Jun 30 20:53:06 Kerberos authentication failed,Kerberos authentication failed,[0]
Jun 30 20:53:06 Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Authentication failed from <*> (<*>): Software caused connection abort,"[0, '163.27.187.39', '163.27.187.39']"
Jun 30 20:53:06 Kerberos authentication failed,Kerberos authentication failed,[0]
Jun 30 20:53:06 Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Authentication failed from <*> (<*>): Software caused connection abort,"[0, '163.27.187.39', '163.27.187.39']"
Jun 30 20:53:06 Kerberos authentication failed,Kerberos authentication failed,[0]
Jun 30 20:53:06 Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Authentication failed from <*> (<*>): Software caused connection abort,"[0, '163.27.187.39', '163.27.187.39']"
Jun 30 20:53:06 Kerberos authentication failed,Kerberos authentication failed,[0]
Jun 30 20:53:06 Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Authentication failed from <*> (<*>): Software caused connection abort,"[0, '163.27.187.39', '163.27.187.39']"
Jun 30 20:53:06 Kerberos authentication failed,Kerberos authentication failed,[0]
Jun 30 20:53:06 Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Authentication failed from <*> (<*>): Software caused connection abort,"[0, '163.27.187.39', '163.27.187.39']"
Jun 30 20:53:06 Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Authentication failed from <*> (<*>): Software caused connection abort,"[0, '163.27.187.39', '163.27.187.39']"
Jun 30 20:53:06 Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Authentication failed from <*> (<*>): Software caused connection abort,"[0, '163.27.187.39', '163.27.187.39']"
Jun 30 20:53:06 Kerberos authentication failed,Kerberos authentication failed,[0]
Jun 30 20:53:06 Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Authentication failed from <*> (<*>): Software caused connection abort,"[0, '163.27.187.39', '163.27.187.39']"
Jun 30 20:53:06 Kerberos authentication failed,Kerberos authentication failed,[0]
Jun 30 20:53:06 Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Authentication failed from <*> (<*>): Software caused connection abort,"[0, '163.27.187.39', '163.27.187.39']"
Jun 30 20:53:06 Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Authentication failed from <*> (<*>): Software caused connection abort,"[0, '163.27.187.39', '163.27.187.39']"
Jun 30 20:53:06 Kerberos authentication failed,Kerberos authentication failed,[0]
Jun 30 20:53:06 Kerberos authentication failed,Kerberos authentication failed,[0]
Jun 30 20:53:06 Kerberos authentication failed,Kerberos authentication failed,[0]
Jun 30 20:53:06 Kerberos authentication failed,Kerberos authentication failed,[0]
Jun 30 22:16:32 session opened for user test by (uid=509),session opened for user <*> by (uid=<*>),"[5006, 'test', '509']"
Jun 30 22:16:32 session opened for user test by (uid=509),session opened for user <*> by (uid=<*>),"[0, 'test', '509']"
Jun 30 22:16:32 session opened for user test by (uid=509),session opened for user <*> by (uid=<*>),"[0, 'test', '509']"
Jun 30 22:16:32 session opened for user test by (uid=509),session opened for user <*> by (uid=<*>),"[0, 'test', '509']"
Jun 30 22:16:32 session opened for user test by (uid=509),session opened for user <*> by (uid=<*>),"[0, 'test', '509']"
Jun 30 22:16:32 session opened for user test by (uid=509),session opened for user <*> by (uid=<*>),"[0, 'test', '509']"
Jun 30 22:16:32 session opened for user test by (uid=509),session opened for user <*> by (uid=<*>),"[0, 'test', '509']"
Jun 30 22:16:32 session opened for user test by (uid=509),session opened for user <*> by (uid=<*>),"[0, 'test', '509']"
Jun 30 22:16:32 session closed for user test,session closed for user <*>,"[0, 'test']"
Jun 30 22:16:32 session closed for user test,session closed for user <*>,"[0, 'test']"
Jun 30 22:16:32 session opened for user test by (uid=509),session opened for user <*> by (uid=<*>),"[0, 'test', '509']"
Jun 30 22:16:32 session opened for user test by (uid=509),session opened for user <*> by (uid=<*>),"[0, 'test', '509']"
Jun 30 22:16:32 session closed for user test,session closed for user <*>,"[0, 'test']"
Jun 30 22:16:32 session closed for user test,session closed for user <*>,"[0, 'test']"
