log message,log key,parameter value vector,value0,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15
Jul 3 23:16:09 connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E88,"[0, '62.99.164.82', '62.99.164.82.sh.interxion.inode.at', 'Sun Jul  3 23', '16', '09 2005']",0,[187],[152],[14],[186],[285],,,,,,,,,,
Jul 3 23:16:09 connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E88,"[0, '62.99.164.82', '62.99.164.82.sh.interxion.inode.at', 'Sun Jul  3 23', '16', '09 2005']",0,[187],[152],[14],[186],[285],,,,,,,,,,
Jul 3 23:16:09 connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E88,"[0, '62.99.164.82', '62.99.164.82.sh.interxion.inode.at', 'Sun Jul  3 23', '16', '09 2005']",0,[187],[152],[14],[186],[285],,,,,,,,,,
Jul 3 23:16:09 connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E88,"[0, '62.99.164.82', '62.99.164.82.sh.interxion.inode.at', 'Sun Jul  3 23', '16', '09 2005']",0,[187],[152],[14],[186],[285],,,,,,,,,,
Jul 3 23:16:09 connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E88,"[0, '62.99.164.82', '62.99.164.82.sh.interxion.inode.at', 'Sun Jul  3 23', '16', '09 2005']",0,[187],[152],[14],[186],[285],,,,,,,,,,
Jul 3 23:16:09 connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E88,"[0, '62.99.164.82', '62.99.164.82.sh.interxion.inode.at', 'Sun Jul  3 23', '16', '09 2005']",0,[187],[152],[14],[186],[285],,,,,,,,,,
Jul 3 23:16:09 connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E88,"[0, '62.99.164.82', '62.99.164.82.sh.interxion.inode.at', 'Sun Jul  3 23', '16', '09 2005']",0,[187],[152],[14],[186],[285],,,,,,,,,,
Jul 3 23:16:09 connection from 62.99.164.82 (62.99.164.82.sh.interxion.inode.at) at Sun Jul  3 23:16:09 2005,E88,"[0, '62.99.164.82', '62.99.164.82.sh.interxion.inode.at', 'Sun Jul  3 23', '16', '09 2005']",0,[187],[152],[14],[186],[285],,,,,,,,,,
Jul 4 04:03:06 session opened for user cyrus by (uid=0),E86,"[17217, 'cyrus', '0']",17217,[209],[248],,,,,,,,,,,,,
Jul 4 04:03:07 session closed for user cyrus,E12,"[1, 'cyrus']",1,[209],,,,,,,,,,,,,,
Jul 4 04:03:08 ALERT exited abnormally with [1],E101,[1],1,,,,,,,,,,,,,,,
Jul 4 04:08:48 session opened for user news by (uid=0),E86,"[340, 'news', '0']",340,[122],[248],,,,,,,,,,,,,
Jul 4 04:08:49 session closed for user news,E12,"[1, 'news']",1,[122],,,,,,,,,,,,,,
Jul 4 09:33:09 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,E19,"[19460, '210.76.59.29']",19460,[42],,,,,,,,,,,,,,
Jul 4 09:33:10 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,E19,"[1, '210.76.59.29']",1,[42],,,,,,,,,,,,,,
Jul 4 09:33:14 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,E19,"[4, '210.76.59.29']",4,[42],,,,,,,,,,,,,,
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E88,"[11970, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",11970,[163],[10],[281],[73],[312],,,,,,,,,,
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E88,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",0,[163],[10],[281],[73],[312],,,,,,,,,,
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E88,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",0,[163],[10],[281],[73],[312],,,,,,,,,,
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E88,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",0,[163],[10],[281],[73],[312],,,,,,,,,,
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E88,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",0,[163],[10],[281],[73],[312],,,,,,,,,,
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E88,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",0,[163],[10],[281],[73],[312],,,,,,,,,,
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E88,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",0,[163],[10],[281],[73],[312],,,,,,,,,,
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E88,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",0,[163],[10],[281],[73],[312],,,,,,,,,,
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E88,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",0,[163],[10],[281],[73],[312],,,,,,,,,,
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E88,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",0,[163],[10],[281],[73],[312],,,,,,,,,,
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E88,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",0,[163],[10],[281],[73],[312],,,,,,,,,,
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E88,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",0,[163],[10],[281],[73],[312],,,,,,,,,,
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E88,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",0,[163],[10],[281],[73],[312],,,,,,,,,,
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E88,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",0,[163],[10],[281],[73],[312],,,,,,,,,,
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E88,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",0,[163],[10],[281],[73],[312],,,,,,,,,,
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E88,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",0,[163],[10],[281],[73],[312],,,,,,,,,,
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E88,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",0,[163],[10],[281],[73],[312],,,,,,,,,,
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E88,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",0,[163],[10],[281],[73],[312],,,,,,,,,,
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E88,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",0,[163],[10],[281],[73],[312],,,,,,,,,,
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E88,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",0,[163],[10],[281],[73],[312],,,,,,,,,,
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E88,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",0,[163],[10],[281],[73],[312],,,,,,,,,,
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E88,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",0,[163],[10],[281],[73],[312],,,,,,,,,,
Jul 4 12:52:44 connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,E88,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",0,[163],[10],[281],[73],[312],,,,,,,,,,
Jul 4 19:15:48 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E19,"[22984, '220.117.241.87']",22984,[24],,,,,,,,,,,,,,
Jul 4 19:15:48 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E19,"[0, '220.117.241.87']",0,[24],,,,,,,,,,,,,,
Jul 4 19:15:49 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E19,"[1, '220.117.241.87']",1,[24],,,,,,,,,,,,,,
Jul 4 19:15:51 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E19,"[2, '220.117.241.87']",2,[24],,,,,,,,,,,,,,
Jul 4 19:15:51 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E19,"[0, '220.117.241.87']",0,[24],,,,,,,,,,,,,,
Jul 4 19:15:52 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E19,"[1, '220.117.241.87']",1,[24],,,,,,,,,,,,,,
Jul 4 19:15:54 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E19,"[2, '220.117.241.87']",2,[24],,,,,,,,,,,,,,
Jul 4 19:15:54 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E19,"[0, '220.117.241.87']",0,[24],,,,,,,,,,,,,,
Jul 4 19:15:57 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E19,"[3, '220.117.241.87']",3,[24],,,,,,,,,,,,,,
Jul 4 19:15:59 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E19,"[2, '220.117.241.87']",2,[24],,,,,,,,,,,,,,
Jul 4 19:16:00 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E19,"[1, '220.117.241.87']",1,[24],,,,,,,,,,,,,,
Jul 4 19:16:00 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E19,"[0, '220.117.241.87']",0,[24],,,,,,,,,,,,,,
Jul 4 19:16:01 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,E19,"[1, '220.117.241.87']",1,[24],,,,,,,,,,,,,,
Jul 5 04:03:16 session opened for user cyrus by (uid=0),E86,"[31635, 'cyrus', '0']",31635,[209],[248],,,,,,,,,,,,,
Jul 5 04:03:17 session closed for user cyrus,E12,"[1, 'cyrus']",1,[209],,,,,,,,,,,,,,
Jul 5 04:03:18 ALERT exited abnormally with [1],E101,[1],1,,,,,,,,,,,,,,,
Jul 5 04:09:29 session opened for user news by (uid=0),E86,"[371, 'news', '0']",371,[122],[248],,,,,,,,,,,,,
Jul 5 04:09:30 session closed for user news,E12,"[1, 'news']",1,[122],,,,,,,,,,,,,,
Jul 5 13:36:28 check pass; user unknown,E60,[34018],34018,,,,,,,,,,,,,,,
Jul 5 13:36:28 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.229.150.228,E31,"[0, '210.229.150.228']",0,[81],,,,,,,,,,,,,,
Jul 5 13:36:28 check pass; user unknown,E60,[0],0,,,,,,,,,,,,,,,
Jul 5 13:36:28 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.229.150.228,E31,"[0, '210.229.150.228']",0,[81],,,,,,,,,,,,,,
Jul 5 13:36:33 check pass; user unknown,E60,[5],5,,,,,,,,,,,,,,,
Jul 5 13:36:33 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.229.150.228,E31,"[0, '210.229.150.228']",0,[81],,,,,,,,,,,,,,
Jul 5 13:36:36 check pass; user unknown,E60,[3],3,,,,,,,,,,,,,,,
Jul 5 13:36:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.229.150.228,E31,"[0, '210.229.150.228']",0,[81],,,,,,,,,,,,,,
Jul 5 13:36:37 check pass; user unknown,E60,[1],1,,,,,,,,,,,,,,,
Jul 5 13:36:37 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.229.150.228,E31,"[0, '210.229.150.228']",0,[81],,,,,,,,,,,,,,
Jul 5 13:52:21 connection from 211.72.2.106 (0) at Tue Jul  5 13:52:21 2005,E88,"[944, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '21 2005']",944,[115],[248],[229],[73],[286],,,,,,,,,,
Jul 5 13:52:21 connection from 211.72.2.106 (0) at Tue Jul  5 13:52:21 2005,E88,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '21 2005']",0,[115],[248],[229],[73],[286],,,,,,,,,,
Jul 5 13:52:21 connection from 211.72.2.106 (0) at Tue Jul  5 13:52:21 2005,E88,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '21 2005']",0,[115],[248],[229],[73],[286],,,,,,,,,,
Jul 5 13:52:21 connection from 211.72.2.106 (0) at Tue Jul  5 13:52:21 2005,E88,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '21 2005']",0,[115],[248],[229],[73],[286],,,,,,,,,,
Jul 5 13:52:21 connection from 211.72.2.106 (0) at Tue Jul  5 13:52:21 2005,E88,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '21 2005']",0,[115],[248],[229],[73],[286],,,,,,,,,,
Jul 5 13:52:21 connection from 211.72.2.106 (0) at Tue Jul  5 13:52:21 2005,E88,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '21 2005']",0,[115],[248],[229],[73],[286],,,,,,,,,,
Jul 5 13:52:21 connection from 211.72.2.106 (0) at Tue Jul  5 13:52:21 2005,E88,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '21 2005']",0,[115],[248],[229],[73],[286],,,,,,,,,,
Jul 5 13:52:21 connection from 211.72.2.106 (0) at Tue Jul  5 13:52:21 2005,E88,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '21 2005']",0,[115],[248],[229],[73],[286],,,,,,,,,,
Jul 5 13:52:21 connection from 211.72.2.106 (0) at Tue Jul  5 13:52:21 2005,E88,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '21 2005']",0,[115],[248],[229],[73],[286],,,,,,,,,,
Jul 5 13:52:21 connection from 211.72.2.106 (0) at Tue Jul  5 13:52:21 2005,E88,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '21 2005']",0,[115],[248],[229],[73],[286],,,,,,,,,,
Jul 5 13:52:21 connection from 211.72.2.106 (0) at Tue Jul  5 13:52:21 2005,E88,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '21 2005']",0,[115],[248],[229],[73],[286],,,,,,,,,,
Jul 5 13:52:21 connection from 211.72.2.106 (0) at Tue Jul  5 13:52:21 2005,E88,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '21 2005']",0,[115],[248],[229],[73],[286],,,,,,,,,,
Jul 5 13:52:21 connection from 211.72.2.106 (0) at Tue Jul  5 13:52:21 2005,E88,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '21 2005']",0,[115],[248],[229],[73],[286],,,,,,,,,,
Jul 5 13:52:23 connection from 211.72.2.106 (0) at Tue Jul  5 13:52:23 2005,E88,"[2, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '23 2005']",2,[115],[248],[229],[73],[151],,,,,,,,,,
Jul 5 13:52:23 connection from 211.72.2.106 (0) at Tue Jul  5 13:52:23 2005,E88,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '23 2005']",0,[115],[248],[229],[73],[151],,,,,,,,,,
Jul 5 13:52:23 connection from 211.72.2.106 (0) at Tue Jul  5 13:52:23 2005,E88,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '23 2005']",0,[115],[248],[229],[73],[151],,,,,,,,,,
Jul 5 13:52:23 connection from 211.72.2.106 (0) at Tue Jul  5 13:52:23 2005,E88,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '23 2005']",0,[115],[248],[229],[73],[151],,,,,,,,,,
Jul 5 13:52:23 connection from 211.72.2.106 (0) at Tue Jul  5 13:52:23 2005,E88,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '23 2005']",0,[115],[248],[229],[73],[151],,,,,,,,,,
Jul 5 13:52:23 connection from 211.72.2.106 (0) at Tue Jul  5 13:52:23 2005,E88,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '23 2005']",0,[115],[248],[229],[73],[151],,,,,,,,,,
Jul 5 13:52:23 connection from 211.72.2.106 (0) at Tue Jul  5 13:52:23 2005,E88,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '23 2005']",0,[115],[248],[229],[73],[151],,,,,,,,,,
Jul 5 13:52:23 connection from 211.72.2.106 (0) at Tue Jul  5 13:52:23 2005,E88,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '23 2005']",0,[115],[248],[229],[73],[151],,,,,,,,,,
Jul 5 13:52:23 connection from 211.72.2.106 (0) at Tue Jul  5 13:52:23 2005,E88,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '23 2005']",0,[115],[248],[229],[73],[151],,,,,,,,,,
Jul 5 13:52:23 connection from 211.72.2.106 (0) at Tue Jul  5 13:52:23 2005,E88,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '23 2005']",0,[115],[248],[229],[73],[151],,,,,,,,,,
Jul 6 02:22:31 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.16.122.48  user=root,E19,"[45008, '218.16.122.48']",45008,[309],,,,,,,,,,,,,,
Jul 6 02:22:32 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.16.122.48  user=root,E19,"[1, '218.16.122.48']",1,[309],,,,,,,,,,,,,,
Jul 6 02:22:32 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.16.122.48  user=root,E19,"[0, '218.16.122.48']",0,[309],,,,,,,,,,,,,,
Jul 6 02:22:32 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.16.122.48  user=root,E19,"[0, '218.16.122.48']",0,[309],,,,,,,,,,,,,,
Jul 6 02:22:33 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.16.122.48  user=root,E19,"[1, '218.16.122.48']",1,[309],,,,,,,,,,,,,,
Jul 6 04:03:08 session opened for user cyrus by (uid=0),E86,"[6035, 'cyrus', '0']",6035,[209],[248],,,,,,,,,,,,,
Jul 6 04:03:09 session closed for user cyrus,E12,"[1, 'cyrus']",1,[209],,,,,,,,,,,,,,
Jul 6 04:03:10 ALERT exited abnormally with [1],E101,[1],1,,,,,,,,,,,,,,,
Jul 6 04:08:43 session opened for user news by (uid=0),E86,"[333, 'news', '0']",333,[122],[248],,,,,,,,,,,,,
Jul 6 04:08:44 session closed for user news,E12,"[1, 'news']",1,[122],,,,,,,,,,,,,,
Jul 6 18:00:56 connection from 211.72.151.162 (0) at Wed Jul  6 18:00:56 2005,E88,"[49932, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",49932,[87],[248],[62],[1],[112],,,,,,,,,,
Jul 6 18:00:56 connection from 211.72.151.162 (0) at Wed Jul  6 18:00:56 2005,E88,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",0,[87],[248],[62],[1],[112],,,,,,,,,,
Jul 6 18:00:56 connection from 211.72.151.162 (0) at Wed Jul  6 18:00:56 2005,E88,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",0,[87],[248],[62],[1],[112],,,,,,,,,,
Jul 6 18:00:56 connection from 211.72.151.162 (0) at Wed Jul  6 18:00:56 2005,E88,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",0,[87],[248],[62],[1],[112],,,,,,,,,,
Jul 6 18:00:56 connection from 211.72.151.162 (0) at Wed Jul  6 18:00:56 2005,E88,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",0,[87],[248],[62],[1],[112],,,,,,,,,,
Jul 6 18:00:56 connection from 211.72.151.162 (0) at Wed Jul  6 18:00:56 2005,E88,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",0,[87],[248],[62],[1],[112],,,,,,,,,,
Jul 6 18:00:56 connection from 211.72.151.162 (0) at Wed Jul  6 18:00:56 2005,E88,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",0,[87],[248],[62],[1],[112],,,,,,,,,,
Jul 6 18:00:56 connection from 211.72.151.162 (0) at Wed Jul  6 18:00:56 2005,E88,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",0,[87],[248],[62],[1],[112],,,,,,,,,,
Jul 6 18:00:56 connection from 211.72.151.162 (0) at Wed Jul  6 18:00:56 2005,E88,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",0,[87],[248],[62],[1],[112],,,,,,,,,,
Jul 6 18:00:56 connection from 211.72.151.162 (0) at Wed Jul  6 18:00:56 2005,E88,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",0,[87],[248],[62],[1],[112],,,,,,,,,,
Jul 6 18:00:56 connection from 211.72.151.162 (0) at Wed Jul  6 18:00:56 2005,E88,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",0,[87],[248],[62],[1],[112],,,,,,,,,,
Jul 6 18:00:56 connection from 211.72.151.162 (0) at Wed Jul  6 18:00:56 2005,E88,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",0,[87],[248],[62],[1],[112],,,,,,,,,,
Jul 6 18:00:56 connection from 211.72.151.162 (0) at Wed Jul  6 18:00:56 2005,E88,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",0,[87],[248],[62],[1],[112],,,,,,,,,,
Jul 6 18:00:56 connection from 211.72.151.162 (0) at Wed Jul  6 18:00:56 2005,E88,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",0,[87],[248],[62],[1],[112],,,,,,,,,,
Jul 6 18:00:56 connection from 211.72.151.162 (0) at Wed Jul  6 18:00:56 2005,E88,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",0,[87],[248],[62],[1],[112],,,,,,,,,,
Jul 6 18:00:56 connection from 211.72.151.162 (0) at Wed Jul  6 18:00:56 2005,E88,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",0,[87],[248],[62],[1],[112],,,,,,,,,,
Jul 6 18:00:56 connection from 211.72.151.162 (0) at Wed Jul  6 18:00:56 2005,E88,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",0,[87],[248],[62],[1],[112],,,,,,,,,,
Jul 6 18:00:56 connection from 211.72.151.162 (0) at Wed Jul  6 18:00:56 2005,E88,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",0,[87],[248],[62],[1],[112],,,,,,,,,,
Jul 6 18:00:56 connection from 211.72.151.162 (0) at Wed Jul  6 18:00:56 2005,E88,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",0,[87],[248],[62],[1],[112],,,,,,,,,,
Jul 6 18:00:56 connection from 211.72.151.162 (0) at Wed Jul  6 18:00:56 2005,E88,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",0,[87],[248],[62],[1],[112],,,,,,,,,,
Jul 6 18:00:56 connection from 211.72.151.162 (0) at Wed Jul  6 18:00:56 2005,E88,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",0,[87],[248],[62],[1],[112],,,,,,,,,,
