E16,E47,E89,E73,E98,E114,E111,E37,E36,E91,E12,E59,E3,E80,E8,E109,E2,E85,E115,E26,E68,E45,E57,E30,E71,E99,E9,E60,E78,E77,E103,E32,E84,E102,E69,E39,E94,E66,E17,E81,E75,E25,E40,E92,E64,E70,E14,E87,E55,E1,E113,E10,E4,E0,E33,E46,E63,E110,E53,E88,E49,E97,E106,E93,E20,E86,E21,E15,E90,E117,E35,E7,E107,E13,E116,E52,E29,E31,E76,E51,E67,E50,E96,E100,E41,E43,E56,E108,E22,E54,E11,E61,E83,E34,E112,E62,E74,E105,E19,E79,E38,E28,E24,E65,E42,E23,E58,E5,E48,E101,E6,E72,E18,E95,E82,E104,E27,E44
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",,,"[0, '150.183.249.110']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",,,"[0, '150.183.249.110']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",,,"[0, '150.183.249.110']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",,,"[1783, '211.214.161.141']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",,,"[0, '211.214.161.141']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",,,"[1, '211.214.161.141']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",,,"[0, '211.214.161.141']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",,,"[0, '211.214.161.141']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",,,"[1, '211.214.161.141']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",,,"[0, '211.214.161.141']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",,,"[1, '211.214.161.141']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",,,"[1, '211.214.161.141']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",,,"[0, '211.214.161.141']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",,,"[40389, '82.77.200.128']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",,,"[1, '82.77.200.128']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",,,"[0, '82.77.200.128']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",,,"[0, '82.77.200.128']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",,,"[0, '82.77.200.128']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",,,"[0, '82.77.200.128']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",,,"[1, '82.77.200.128']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",,,"[1, '82.77.200.128']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '63.197.98.106', 'adsl-63-197-98-106.dsl.mtry01.pacbell.net', 'Mon Jul  4 12', '52', '44 2005']",,,"[0, '82.77.200.128']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[944, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '21 2005']",,,"[2, '82.77.200.128']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '21 2005']",,,"[23099, '211.137.205.253']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '21 2005']",,,"[0, '211.137.205.253']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '21 2005']",,,"[0, '211.137.205.253']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '21 2005']",,,"[3, '211.137.205.253']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '21 2005']",,,"[1, '211.137.205.253']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '21 2005']",,,"[1, '211.137.205.253']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '21 2005']",,,"[0, '211.137.205.253']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '21 2005']",,,"[0, '211.137.205.253']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '21 2005']",,,"[1, '211.137.205.253']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '21 2005']",,,"[1, '211.137.205.253']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '21 2005']",,,"[7193, '68.143.156.89.nw.nuvox.net']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '21 2005']",,,"[1, '68.143.156.89.nw.nuvox.net']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '23 2005']",,,"[0, '68.143.156.89.nw.nuvox.net']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '23 2005']",,,"[0, '68.143.156.89.nw.nuvox.net']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '23 2005']",,,"[0, '68.143.156.89.nw.nuvox.net']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '23 2005']",,,"[0, '68.143.156.89.nw.nuvox.net']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '23 2005']",,,"[0, '68.143.156.89.nw.nuvox.net']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '23 2005']",,,"[1, '68.143.156.89.nw.nuvox.net']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '23 2005']",,,"[0, '68.143.156.89.nw.nuvox.net']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '23 2005']",,,"[0, '68.143.156.89.nw.nuvox.net']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '23 2005']",,,"[38703, '202-132-40-29.adsl.ttn.net']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.2.106', '0', 'Tue Jul  5 13', '52', '23 2005']",,,"[14, '202-132-40-29.adsl.ttn.net']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[49932, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",,,"[13, '202-132-40-29.adsl.ttn.net']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",,,"[13, '202-132-40-29.adsl.ttn.net']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",,,"[14, '202-132-40-29.adsl.ttn.net']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",,,"[13, '202-132-40-29.adsl.ttn.net']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",,,"[14, '202-132-40-29.adsl.ttn.net']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",,,"[13, '202-132-40-29.adsl.ttn.net']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",,,"[36152, 'c51471f2c.cable.wanadoo.nl']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",,,"[0, 'c51471f2c.cable.wanadoo.nl']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",,,"[0, 'c51471f2c.cable.wanadoo.nl']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",,,"[0, 'c51471f2c.cable.wanadoo.nl']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",,,"[0, 'c51471f2c.cable.wanadoo.nl']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",,,"[0, 'c51471f2c.cable.wanadoo.nl']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",,,"[1, 'c51471f2c.cable.wanadoo.nl']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",,,"[0, 'c51471f2c.cable.wanadoo.nl']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",,,"[1, 'c51471f2c.cable.wanadoo.nl']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",,,"[0, 'c51471f2c.cable.wanadoo.nl']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",,,"[3660, '61-220-159-99.hinet-ip.hinet.net']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",,,"[0, '61-220-159-99.hinet-ip.hinet.net']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",,,"[0, '61-220-159-99.hinet-ip.hinet.net']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",,,"[12372, '202.181.236.180']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '56 2005']",,,"[0, '202.181.236.180']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '57 2005']",,,"[0, '202.181.236.180']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.72.151.162', '0', 'Wed Jul  6 18', '00', '57 2005']",,,"[0, '202.181.236.180']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8093, '202.82.200.188', '0', 'Thu Jul  7 16', '33', '52 2005']",,,"[0, '202.181.236.180']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '202.82.200.188', '0', 'Thu Jul  7 16', '33', '52 2005']",,,"[0, '202.181.236.180']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '202.82.200.188', '0', 'Thu Jul  7 16', '33', '52 2005']",,,"[0, '202.181.236.180']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '202.82.200.188', '0', 'Thu Jul  7 16', '33', '52 2005']",,,"[0, '202.181.236.180']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '202.82.200.188', '0', 'Thu Jul  7 16', '33', '52 2005']",,,"[0, '202.181.236.180']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '202.82.200.188', '0', 'Thu Jul  7 16', '33', '52 2005']",,,"[0, '202.181.236.180']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '202.82.200.188', '0', 'Thu Jul  7 16', '33', '52 2005']",,,"[6779, '210.76.59.29']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
