log message,log key,parameter value vector,value0,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15
Jun 30 12:48:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,E17,"[0, 'biblioteka.wsi.edu.pl']",0,[96],,,,,,,,,,,,,,
Jun 30 12:48:41 check pass; user unknown,E116,[0],0,,,,,,,,,,,,,,,
Jun 30 12:48:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,E17,"[0, 'biblioteka.wsi.edu.pl']",0,[96],,,,,,,,,,,,,,
Jun 30 12:48:41 check pass; user unknown,E116,[0],0,,,,,,,,,,,,,,,
Jun 30 12:48:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,E17,"[0, 'biblioteka.wsi.edu.pl']",0,[96],,,,,,,,,,,,,,
Jun 30 12:48:41 check pass; user unknown,E116,[0],0,,,,,,,,,,,,,,,
Jun 30 12:48:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,E17,"[0, 'biblioteka.wsi.edu.pl']",0,[96],,,,,,,,,,,,,,
Jun 30 12:48:41 check pass; user unknown,E116,[0],0,,,,,,,,,,,,,,,
Jun 30 12:48:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,E17,"[0, 'biblioteka.wsi.edu.pl']",0,[96],,,,,,,,,,,,,,
Jun 30 12:48:41 check pass; user unknown,E116,[0],0,,,,,,,,,,,,,,,
Jun 30 12:48:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,E17,"[0, 'biblioteka.wsi.edu.pl']",0,[96],,,,,,,,,,,,,,
Jun 30 12:48:41 check pass; user unknown,E116,[0],0,,,,,,,,,,,,,,,
Jun 30 12:48:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,E17,"[0, 'biblioteka.wsi.edu.pl']",0,[96],,,,,,,,,,,,,,
Jun 30 19:03:00 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E107,"[22459, '60.30.224.116']",22459,[184],,,,,,,,,,,,,,
Jun 30 19:03:00 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E107,"[0, '60.30.224.116']",0,[184],,,,,,,,,,,,,,
Jun 30 19:03:00 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E107,"[0, '60.30.224.116']",0,[184],,,,,,,,,,,,,,
Jun 30 19:03:01 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E107,"[1, '60.30.224.116']",1,[184],,,,,,,,,,,,,,
Jun 30 19:03:01 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E107,"[0, '60.30.224.116']",0,[184],,,,,,,,,,,,,,
Jun 30 19:03:03 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E107,"[2, '60.30.224.116']",2,[184],,,,,,,,,,,,,,
Jun 30 19:03:04 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E107,"[1, '60.30.224.116']",1,[184],,,,,,,,,,,,,,
Jun 30 19:03:04 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E107,"[0, '60.30.224.116']",0,[184],,,,,,,,,,,,,,
Jun 30 19:03:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E107,"[1, '60.30.224.116']",1,[184],,,,,,,,,,,,,,
Jun 30 19:03:07 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E107,"[2, '60.30.224.116']",2,[184],,,,,,,,,,,,,,
Jun 30 20:16:17 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E107,"[4390, '195.129.24.210']",4390,[151],,,,,,,,,,,,,,
Jun 30 20:16:17 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E107,"[0, '195.129.24.210']",0,[151],,,,,,,,,,,,,,
Jun 30 20:16:26 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E107,"[9, '195.129.24.210']",9,[151],,,,,,,,,,,,,,
Jun 30 20:16:26 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E107,"[0, '195.129.24.210']",0,[151],,,,,,,,,,,,,,
Jun 30 20:16:30 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E107,"[4, '195.129.24.210']",4,[151],,,,,,,,,,,,,,
Jun 30 20:53:04 Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,E0,"[2194, '163.27.187.39', '163.27.187.39']",2194,[126],[126],,,,,,,,,,,,,
Jun 30 20:53:04 Kerberos authentication failed,E111,[0],0,,,,,,,,,,,,,,,
Jun 30 20:53:04 Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,E0,"[0, '163.27.187.39', '163.27.187.39']",0,[126],[126],,,,,,,,,,,,,
Jun 30 20:53:04 Kerberos authentication failed,E111,[0],0,,,,,,,,,,,,,,,
Jun 30 20:53:04 Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,E0,"[0, '163.27.187.39', '163.27.187.39']",0,[126],[126],,,,,,,,,,,,,
Jun 30 20:53:04 Kerberos authentication failed,E111,[0],0,,,,,,,,,,,,,,,
Jun 30 20:53:04 Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,E0,"[0, '163.27.187.39', '163.27.187.39']",0,[126],[126],,,,,,,,,,,,,
Jun 30 20:53:04 Kerberos authentication failed,E111,[0],0,,,,,,,,,,,,,,,
Jun 30 20:53:04 Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,E0,"[0, '163.27.187.39', '163.27.187.39']",0,[126],[126],,,,,,,,,,,,,
Jun 30 20:53:04 Kerberos authentication failed,E111,[0],0,,,,,,,,,,,,,,,
Jun 30 20:53:04 Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,E0,"[0, '163.27.187.39', '163.27.187.39']",0,[126],[126],,,,,,,,,,,,,
Jun 30 20:53:04 Kerberos authentication failed,E111,[0],0,,,,,,,,,,,,,,,
Jun 30 20:53:04 Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,E0,"[0, '163.27.187.39', '163.27.187.39']",0,[126],[126],,,,,,,,,,,,,
Jun 30 20:53:04 Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,E0,"[0, '163.27.187.39', '163.27.187.39']",0,[126],[126],,,,,,,,,,,,,
Jun 30 20:53:04 Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E3,"[0, '163.27.187.39', '163.27.187.39']",0,[126],[126],,,,,,,,,,,,,
Jun 30 20:53:04 Kerberos authentication failed,E111,[0],0,,,,,,,,,,,,,,,
Jun 30 20:53:04 Kerberos authentication failed,E111,[0],0,,,,,,,,,,,,,,,
Jun 30 20:53:04 Kerberos authentication failed,E111,[0],0,,,,,,,,,,,,,,,
Jun 30 20:53:06 Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E3,"[2, '163.27.187.39', '163.27.187.39']",2,[126],[126],,,,,,,,,,,,,
Jun 30 20:53:06 Kerberos authentication failed,E111,[0],0,,,,,,,,,,,,,,,
Jun 30 20:53:06 Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E3,"[0, '163.27.187.39', '163.27.187.39']",0,[126],[126],,,,,,,,,,,,,
Jun 30 20:53:06 Kerberos authentication failed,E111,[0],0,,,,,,,,,,,,,,,
Jun 30 20:53:06 Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E3,"[0, '163.27.187.39', '163.27.187.39']",0,[126],[126],,,,,,,,,,,,,
Jun 30 20:53:06 Kerberos authentication failed,E111,[0],0,,,,,,,,,,,,,,,
Jun 30 20:53:06 Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E3,"[0, '163.27.187.39', '163.27.187.39']",0,[126],[126],,,,,,,,,,,,,
Jun 30 20:53:06 Kerberos authentication failed,E111,[0],0,,,,,,,,,,,,,,,
Jun 30 20:53:06 Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E3,"[0, '163.27.187.39', '163.27.187.39']",0,[126],[126],,,,,,,,,,,,,
Jun 30 20:53:06 Kerberos authentication failed,E111,[0],0,,,,,,,,,,,,,,,
Jun 30 20:53:06 Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E3,"[0, '163.27.187.39', '163.27.187.39']",0,[126],[126],,,,,,,,,,,,,
Jun 30 20:53:06 Kerberos authentication failed,E111,[0],0,,,,,,,,,,,,,,,
Jun 30 20:53:06 Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E3,"[0, '163.27.187.39', '163.27.187.39']",0,[126],[126],,,,,,,,,,,,,
Jun 30 20:53:06 Kerberos authentication failed,E111,[0],0,,,,,,,,,,,,,,,
Jun 30 20:53:06 Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E3,"[0, '163.27.187.39', '163.27.187.39']",0,[126],[126],,,,,,,,,,,,,
Jun 30 20:53:06 Kerberos authentication failed,E111,[0],0,,,,,,,,,,,,,,,
Jun 30 20:53:06 Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E3,"[0, '163.27.187.39', '163.27.187.39']",0,[126],[126],,,,,,,,,,,,,
Jun 30 20:53:06 Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E3,"[0, '163.27.187.39', '163.27.187.39']",0,[126],[126],,,,,,,,,,,,,
Jun 30 20:53:06 Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E3,"[0, '163.27.187.39', '163.27.187.39']",0,[126],[126],,,,,,,,,,,,,
Jun 30 20:53:06 Kerberos authentication failed,E111,[0],0,,,,,,,,,,,,,,,
Jun 30 20:53:06 Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E3,"[0, '163.27.187.39', '163.27.187.39']",0,[126],[126],,,,,,,,,,,,,
Jun 30 20:53:06 Kerberos authentication failed,E111,[0],0,,,,,,,,,,,,,,,
Jun 30 20:53:06 Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E3,"[0, '163.27.187.39', '163.27.187.39']",0,[126],[126],,,,,,,,,,,,,
Jun 30 20:53:06 Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E3,"[0, '163.27.187.39', '163.27.187.39']",0,[126],[126],,,,,,,,,,,,,
Jun 30 20:53:06 Kerberos authentication failed,E111,[0],0,,,,,,,,,,,,,,,
Jun 30 20:53:06 Kerberos authentication failed,E111,[0],0,,,,,,,,,,,,,,,
Jun 30 20:53:06 Kerberos authentication failed,E111,[0],0,,,,,,,,,,,,,,,
Jun 30 20:53:06 Kerberos authentication failed,E111,[0],0,,,,,,,,,,,,,,,
Jun 30 22:16:32 session opened for user test by (uid=509),E101,"[5006, 'test', '509']",5006,[199],[205],,,,,,,,,,,,,
Jun 30 22:16:32 session opened for user test by (uid=509),E101,"[0, 'test', '509']",0,[199],[205],,,,,,,,,,,,,
Jun 30 22:16:32 session opened for user test by (uid=509),E101,"[0, 'test', '509']",0,[199],[205],,,,,,,,,,,,,
Jun 30 22:16:32 session opened for user test by (uid=509),E101,"[0, 'test', '509']",0,[199],[205],,,,,,,,,,,,,
Jun 30 22:16:32 session opened for user test by (uid=509),E101,"[0, 'test', '509']",0,[199],[205],,,,,,,,,,,,,
Jun 30 22:16:32 session opened for user test by (uid=509),E101,"[0, 'test', '509']",0,[199],[205],,,,,,,,,,,,,
Jun 30 22:16:32 session opened for user test by (uid=509),E101,"[0, 'test', '509']",0,[199],[205],,,,,,,,,,,,,
Jun 30 22:16:32 session opened for user test by (uid=509),E101,"[0, 'test', '509']",0,[199],[205],,,,,,,,,,,,,
Jun 30 22:16:32 session closed for user test,E33,"[0, 'test']",0,[199],,,,,,,,,,,,,,
Jun 30 22:16:32 session closed for user test,E33,"[0, 'test']",0,[199],,,,,,,,,,,,,,
Jun 30 22:16:32 session opened for user test by (uid=509),E101,"[0, 'test', '509']",0,[199],[205],,,,,,,,,,,,,
Jun 30 22:16:32 session opened for user test by (uid=509),E101,"[0, 'test', '509']",0,[199],[205],,,,,,,,,,,,,
Jun 30 22:16:32 session closed for user test,E33,"[0, 'test']",0,[199],,,,,,,,,,,,,,
Jun 30 22:16:32 session closed for user test,E33,"[0, 'test']",0,[199],,,,,,,,,,,,,,
Jun 30 22:16:33 session closed for user test,E33,"[1, 'test']",1,[199],,,,,,,,,,,,,,
Jun 30 22:16:33 session closed for user test,E33,"[0, 'test']",0,[199],,,,,,,,,,,,,,
Jun 30 22:16:33 session closed for user test,E33,"[0, 'test']",0,[199],,,,,,,,,,,,,,
Jun 30 22:16:33 session closed for user test,E33,"[0, 'test']",0,[199],,,,,,,,,,,,,,
Jun 30 22:16:33 session closed for user test,E33,"[0, 'test']",0,[199],,,,,,,,,,,,,,
Jun 30 22:16:33 session closed for user test,E33,"[0, 'test']",0,[199],,,,,,,,,,,,,,
Jul 1 00:21:28 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E107,"[7495, '60.30.224.116']",7495,[184],,,,,,,,,,,,,,
Jul 1 00:21:28 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E107,"[0, '60.30.224.116']",0,[184],,,,,,,,,,,,,,
Jul 1 00:21:30 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E107,"[2, '60.30.224.116']",2,[184],,,,,,,,,,,,,,
Jul 1 00:21:30 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E107,"[0, '60.30.224.116']",0,[184],,,,,,,,,,,,,,
Jul 1 00:21:30 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E107,"[0, '60.30.224.116']",0,[184],,,,,,,,,,,,,,
Jul 1 00:21:31 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E107,"[1, '60.30.224.116']",1,[184],,,,,,,,,,,,,,
Jul 1 00:21:31 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E107,"[0, '60.30.224.116']",0,[184],,,,,,,,,,,,,,
Jul 1 00:21:32 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E107,"[1, '60.30.224.116']",1,[184],,,,,,,,,,,,,,
Jul 1 00:21:32 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E107,"[0, '60.30.224.116']",0,[184],,,,,,,,,,,,,,
Jul 1 00:21:35 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E107,"[3, '60.30.224.116']",3,[184],,,,,,,,,,,,,,
Jul 1 04:05:17 session opened for user cyrus by (uid=0),E101,"[13422, 'cyrus', '0']",13422,[106],[5],,,,,,,,,,,,,
Jul 1 04:05:18 session closed for user cyrus,E33,"[1, 'cyrus']",1,[106],,,,,,,,,,,,,,
Jul 1 04:05:19 ALERT exited abnormally with [1],E97,[1],1,,,,,,,,,,,,,,,
Jul 1 04:11:35 session opened for user news by (uid=0),E101,"[376, 'news', '0']",376,[75],[5],,,,,,,,,,,,,
Jul 1 04:11:36 session closed for user news,E33,"[1, 'news']",1,[75],,,,,,,,,,,,,,
Jul 1 05:02:26 session opened for user test by (uid=509),E101,"[3050, 'test', '509']",3050,[199],[205],,,,,,,,,,,,,
Jul 1 05:02:26 session closed for user test,E33,"[0, 'test']",0,[199],,,,,,,,,,,,,,
Jul 1 05:02:26 session opened for user test by (uid=509),E101,"[0, 'test', '509']",0,[199],[205],,,,,,,,,,,,,
Jul 1 05:02:26 session closed for user test,E33,"[0, 'test']",0,[199],,,,,,,,,,,,,,
Jul 1 05:02:26 session opened for user test by (uid=509),E101,"[0, 'test', '509']",0,[199],[205],,,,,,,,,,,,,
Jul 1 05:02:26 session closed for user test,E33,"[0, 'test']",0,[199],,,,,,,,,,,,,,
Jul 1 05:02:27 session opened for user test by (uid=509),E101,"[1, 'test', '509']",1,[199],[205],,,,,,,,,,,,,
Jul 1 05:02:27 session closed for user test,E33,"[0, 'test']",0,[199],,,,,,,,,,,,,,
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E117,"[10503, '202.82.200.188', '0', 'Fri Jul  1 07', '57', '30 2005']",10503,[277],[5],[109],[127],[271],,,,,,,,,,
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E117,"[0, '202.82.200.188', '0', 'Fri Jul  1 07', '57', '30 2005']",0,[277],[5],[109],[127],[271],,,,,,,,,,
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E117,"[0, '202.82.200.188', '0', 'Fri Jul  1 07', '57', '30 2005']",0,[277],[5],[109],[127],[271],,,,,,,,,,
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E117,"[0, '202.82.200.188', '0', 'Fri Jul  1 07', '57', '30 2005']",0,[277],[5],[109],[127],[271],,,,,,,,,,
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E117,"[0, '202.82.200.188', '0', 'Fri Jul  1 07', '57', '30 2005']",0,[277],[5],[109],[127],[271],,,,,,,,,,
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E117,"[0, '202.82.200.188', '0', 'Fri Jul  1 07', '57', '30 2005']",0,[277],[5],[109],[127],[271],,,,,,,,,,
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E117,"[0, '202.82.200.188', '0', 'Fri Jul  1 07', '57', '30 2005']",0,[277],[5],[109],[127],[271],,,,,,,,,,
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E117,"[0, '202.82.200.188', '0', 'Fri Jul  1 07', '57', '30 2005']",0,[277],[5],[109],[127],[271],,,,,,,,,,
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E117,"[0, '202.82.200.188', '0', 'Fri Jul  1 07', '57', '30 2005']",0,[277],[5],[109],[127],[271],,,,,,,,,,
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E117,"[0, '202.82.200.188', '0', 'Fri Jul  1 07', '57', '30 2005']",0,[277],[5],[109],[127],[271],,,,,,,,,,
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E117,"[0, '202.82.200.188', '0', 'Fri Jul  1 07', '57', '30 2005']",0,[277],[5],[109],[127],[271],,,,,,,,,,
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E117,"[0, '202.82.200.188', '0', 'Fri Jul  1 07', '57', '30 2005']",0,[277],[5],[109],[127],[271],,,,,,,,,,
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E117,"[0, '202.82.200.188', '0', 'Fri Jul  1 07', '57', '30 2005']",0,[277],[5],[109],[127],[271],,,,,,,,,,
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E117,"[0, '202.82.200.188', '0', 'Fri Jul  1 07', '57', '30 2005']",0,[277],[5],[109],[127],[271],,,,,,,,,,
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E117,"[0, '202.82.200.188', '0', 'Fri Jul  1 07', '57', '30 2005']",0,[277],[5],[109],[127],[271],,,,,,,,,,
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E117,"[0, '202.82.200.188', '0', 'Fri Jul  1 07', '57', '30 2005']",0,[277],[5],[109],[127],[271],,,,,,,,,,
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E117,"[0, '202.82.200.188', '0', 'Fri Jul  1 07', '57', '30 2005']",0,[277],[5],[109],[127],[271],,,,,,,,,,
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E117,"[0, '202.82.200.188', '0', 'Fri Jul  1 07', '57', '30 2005']",0,[277],[5],[109],[127],[271],,,,,,,,,,
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E117,"[0, '202.82.200.188', '0', 'Fri Jul  1 07', '57', '30 2005']",0,[277],[5],[109],[127],[271],,,,,,,,,,
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E117,"[0, '202.82.200.188', '0', 'Fri Jul  1 07', '57', '30 2005']",0,[277],[5],[109],[127],[271],,,,,,,,,,
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E117,"[0, '202.82.200.188', '0', 'Fri Jul  1 07', '57', '30 2005']",0,[277],[5],[109],[127],[271],,,,,,,,,,
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E117,"[0, '202.82.200.188', '0', 'Fri Jul  1 07', '57', '30 2005']",0,[277],[5],[109],[127],[271],,,,,,,,,,
Jul 1 07:57:30 connection from 202.82.200.188 (0) at Fri Jul  1 07:57:30 2005,E117,"[0, '202.82.200.188', '0', 'Fri Jul  1 07', '57', '30 2005']",0,[277],[5],[109],[127],[271],,,,,,,,,,
Jul 1 09:14:43 session opened for user test by (uid=509),E101,"[4633, 'test', '509']",4633,[199],[205],,,,,,,,,,,,,
Jul 1 09:14:43 session opened for user test by (uid=509),E101,"[0, 'test', '509']",0,[199],[205],,,,,,,,,,,,,
Jul 1 09:14:43 session closed for user test,E33,"[0, 'test']",0,[199],,,,,,,,,,,,,,
Jul 1 09:14:43 session opened for user test by (uid=509),E101,"[0, 'test', '509']",0,[199],[205],,,,,,,,,,,,,
Jul 1 09:14:44 session closed for user test,E33,"[1, 'test']",1,[199],,,,,,,,,,,,,,
Jul 1 09:14:44 session opened for user test by (uid=509),E101,"[0, 'test', '509']",0,[199],[205],,,,,,,,,,,,,
Jul 1 09:14:44 session closed for user test,E33,"[0, 'test']",0,[199],,,,,,,,,,,,,,
Jul 1 09:14:44 session closed for user test,E33,"[0, 'test']",0,[199],,,,,,,,,,,,,,
Jul 1 10:56:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E107,"[6117, '195.129.24.210']",6117,[151],,,,,,,,,,,,,,
Jul 1 10:56:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E107,"[0, '195.129.24.210']",0,[151],,,,,,,,,,,,,,
Jul 1 10:56:41 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E107,"[0, '195.129.24.210']",0,[151],,,,,,,,,,,,,,
Jul 1 10:56:42 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E107,"[1, '195.129.24.210']",1,[151],,,,,,,,,,,,,,
Jul 1 10:56:42 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E107,"[0, '195.129.24.210']",0,[151],,,,,,,,,,,,,,
Jul 1 10:56:42 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E107,"[0, '195.129.24.210']",0,[151],,,,,,,,,,,,,,
Jul 1 10:56:43 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E107,"[1, '195.129.24.210']",1,[151],,,,,,,,,,,,,,
Jul 1 10:56:43 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E107,"[0, '195.129.24.210']",0,[151],,,,,,,,,,,,,,
Jul 1 10:56:44 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E107,"[1, '195.129.24.210']",1,[151],,,,,,,,,,,,,,
Jul 1 10:56:44 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E107,"[0, '195.129.24.210']",0,[151],,,,,,,,,,,,,,
Jul 2 01:41:32 session opened for user test by (uid=509),E101,"[53088, 'test', '509']",53088,[199],[205],,,,,,,,,,,,,
Jul 2 01:41:32 session opened for user test by (uid=509),E101,"[0, 'test', '509']",0,[199],[205],,,,,,,,,,,,,
Jul 2 01:41:32 session opened for user test by (uid=509),E101,"[0, 'test', '509']",0,[199],[205],,,,,,,,,,,,,
Jul 2 01:41:32 session opened for user test by (uid=509),E101,"[0, 'test', '509']",0,[199],[205],,,,,,,,,,,,,
Jul 2 01:41:32 session closed for user test,E33,"[0, 'test']",0,[199],,,,,,,,,,,,,,
Jul 2 01:41:32 session closed for user test,E33,"[0, 'test']",0,[199],,,,,,,,,,,,,,
Jul 2 01:41:32 session closed for user test,E33,"[0, 'test']",0,[199],,,,,,,,,,,,,,
Jul 2 01:41:32 session closed for user test,E33,"[0, 'test']",0,[199],,,,,,,,,,,,,,
Jul 2 01:41:33 session opened for user test by (uid=509),E101,"[1, 'test', '509']",1,[199],[205],,,,,,,,,,,,,
