log message,log key,parameter value vector
Sep 20 14:37:07 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name ,"[11, '*.php']"
Sep 20 14:37:07 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 20 14:37:07 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[0]
Sep 20 14:37:23 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name ,"[16, '*.php']"
Sep 20 14:37:23 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 20 14:37:24 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[1]
Sep 20 14:39:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[97]
Sep 20 14:39:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 20 14:39:42 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name ,"[41, '*.php']"
Sep 20 14:39:42 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 20 14:39:42 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[0]
Sep 20 14:39:43 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name ,"[1, '*.php']"
Sep 20 14:39:43 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 20 14:39:44 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[1]
Sep 20 14:44:30 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/apt install ucommon-utils,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ;  install ,"[286, 'COMMAND=/usr/bin/apt', 'ucommon-utils']"
Sep 20 14:44:30 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 20 14:44:37 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[7]
Sep 20 14:45:40 pam_unix(polkit-1:session): session opened for user root by (uid=1000),pam_unix(polkit-1:session): session opened for user root by (uid=1000),[63]
Sep 20 14:45:40 intern: Executing command [USER=root] [TTY=unknown] [CWD=/home/intern] [COMMAND=/usr/lib/update-notifier/package-system-locked],intern: Executing command [USER=root] [TTY=unknown] [CWD=/home/intern] [COMMAND=/usr/lib/update-notifier/package-system-locked],[0]
Sep 20 14:47:03 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name ,"[83, '*.php']"
Sep 20 14:47:03 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 20 14:47:04 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[1]
Sep 20 14:47:25 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name ,"[21, '*.php']"
Sep 20 14:47:25 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 20 14:47:25 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[0]
Sep 20 14:47:31 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name ,"[6, '*.php']"
Sep 20 14:47:31 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 20 14:47:31 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[0]
Sep 20 14:48:25 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name ,"[54, '*.php']"
Sep 20 14:48:25 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 20 14:48:25 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[0]
Sep 20 14:48:34 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name ,"[9, '*.php']"
Sep 20 14:48:34 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 20 14:48:34 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[0]
Sep 20 14:48:37 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name ,"[3, '*.php']"
Sep 20 14:48:37 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 20 14:48:37 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[0]
Sep 20 14:48:49 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name ,"[12, '*.php']"
Sep 20 14:48:49 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 20 14:48:50 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[1]
Sep 20 14:48:53 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name ,"[3, '*.php']"
Sep 20 14:48:53 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 20 14:48:53 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[0]
Sep 20 14:48:56 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name ,"[3, '*.php']"
Sep 20 14:48:56 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 20 14:48:57 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[1]
Sep 20 14:49:00 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name ,"[3, '*.php']"
Sep 20 14:49:00 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 20 14:49:00 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[0]
Sep 20 14:49:23 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name ,"[23, '*.php']"
Sep 20 14:49:23 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 20 14:49:23 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[0]
Sep 20 14:49:30 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *.php,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name ,"[7, '*.php']"
Sep 20 14:49:30 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 20 14:49:30 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[0]
Sep 20 14:49:42 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *\.php,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name ,"[12, '*\\.php']"
Sep 20 14:49:42 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 20 14:49:42 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[0]
Sep 20 14:49:49 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *\.php,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name ,"[7, '*\\.php']"
Sep 20 14:49:49 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 20 14:49:49 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[0]
Sep 20 14:50:01 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *\.php,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name ,"[12, '*\\.php']"
Sep 20 14:50:01 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 20 14:50:01 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[0]
Sep 20 14:52:28 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *\.php,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name ,"[147, '*\\.php']"
Sep 20 14:52:28 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 20 14:52:28 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[0]
Sep 20 14:54:03 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *\.php,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name ,"[95, '*\\.php']"
Sep 20 14:54:03 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 20 14:54:03 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[0]
Sep 20 15:00:52 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name *\.php,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/find Desktop/ -name ,"[409, '*\\.php']"
Sep 20 15:00:52 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 20 15:00:53 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[1]
Sep 20 15:01:15 intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/apt-get install shellcat,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ;  install ,"[22, 'COMMAND=/usr/bin/apt-get', 'shellcat']"
Sep 20 15:01:15 pam_unix(sudo:session): session opened for user root by (uid=0),pam_unix(sudo:session): session opened for user root by (uid=0),[0]
Sep 20 15:01:15 pam_unix(sudo:session): session closed for user root,pam_unix(sudo:session): session closed for user root,[0]
Sep 20 15:09:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[466]
Sep 20 15:09:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 20 15:17:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[480]
Sep 20 15:17:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 20 15:34:16 gkr-pam: unlocked login keyring,gkr-pam: unlocked login keyring,[1035]
Sep 20 15:39:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[285]
Sep 20 15:39:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 20 16:09:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[1800]
Sep 20 16:09:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 20 16:17:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[480]
Sep 20 16:17:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 20 16:39:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[1320]
Sep 20 16:39:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 20 17:09:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[1800]
Sep 20 17:09:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 20 17:10:57 gkr-pam: unlocked login keyring,gkr-pam: unlocked login keyring,[116]
Sep 20 17:11:27 System is powering down.,System is powering down.,[30]
Sep 23 09:39:31 New seat seat0.,New seat seat0.,[232084]
Sep 23 09:39:31 Watching system buttons on /dev/input/event3 (Power Button),Watching system buttons on   ,"[0, '/dev/input/event3', '(Power', 'Button)']"
Sep 23 09:39:31 Watching system buttons on /dev/input/event0 (Power Button),Watching system buttons on   ,"[0, '/dev/input/event0', '(Power', 'Button)']"
Sep 23 09:39:31 Watching system buttons on /dev/input/event2 (Lid Switch),Watching system buttons on   ,"[0, '/dev/input/event2', '(Lid', 'Switch)']"
Sep 23 09:39:31 Watching system buttons on /dev/input/event1 (Sleep Button),Watching system buttons on   ,"[0, '/dev/input/event1', '(Sleep', 'Button)']"
Sep 23 09:39:31 Watching system buttons on /dev/input/event7 (Logitech USB Receiver),Watching system buttons on /dev/input/event7 (Logitech USB Receiver),[0]
Sep 23 09:39:31 Watching system buttons on /dev/input/event9 (Logitech USB Receiver Consumer Control),Watching system buttons on      ,"[0, '/dev/input/event9', '(Logitech', 'USB', 'Receiver', 'Consumer', 'Control)']"
Sep 23 09:39:31 Watching system buttons on /dev/input/event10 (Logitech USB Receiver System Control),Watching system buttons on      ,"[0, '/dev/input/event10', '(Logitech', 'USB', 'Receiver', 'System', 'Control)']"
Sep 23 09:39:31 Watching system buttons on /dev/input/event4 (AT Translated Set 2 keyboard),Watching system buttons on      ,"[0, '/dev/input/event4', '(AT', 'Translated', 'Set', '2', 'keyboard)']"
Sep 23 09:39:32 pam_unix(gdm-launch-environment:session): session opened for user gdm by (uid=0),pam_unix(gdm-launch-environment:session): session opened for user gdm by (uid=0),[1]
Sep 23 09:39:32 New session c1 of user gdm.,New session  of user ,"[0, 'c1', 'gdm.']"
Sep 23 09:39:32 pam_unix(systemd-user:session): session opened for user gdm by (uid=0),pam_unix(systemd-user:session): session opened for user  by (uid=0),"[0, 'gdm']"
